DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2016,90.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2017,99.2,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2018,112.7,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2019,121.8,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2020,119.2,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2021,125.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LT,2022,131.2,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2010,104.2,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2011,105.5,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2012,101.1,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2013,97.5,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2014,101.4,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2015,100.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2016,103.1,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2017,105.1,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2018,109.2,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2019,110.5,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2020,100.5,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2021,106.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LU,2022,107.7,p
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2010,65.8,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2011,73.8,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2012,84.8,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2013,91.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2014,100.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2015,100.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2016,83.4,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2017,99.0,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2018,120.6,
ESTAT:STS_COPR_A(1.0),13/05/23 11:00:00,A,PROD,F,CA,I15,LV,2019,124.1,
