DATAFLOW,LAST UPDATE,freq,indic_bt,nace_r2,s_adj,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LU,2021,105.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LU,2022,105.9,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2008,168.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2009,90.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2010,75.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2011,84.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2012,92.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2013,102.7,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2014,104.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2016,88.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2017,94.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2018,97.7,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2019,100.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2020,94.8,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2021,102.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,LV,2022,103.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2008,120.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2009,110.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2010,102.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2011,101.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2012,98.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2013,88.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2014,85.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2016,101.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2017,83.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2018,83.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2019,91.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2020,94.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2021,93.7,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,MT,2022,95.6,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2008,129.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2009,126.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2010,120.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2011,121.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2012,115.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2013,106.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2014,102.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2016,99.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2017,102.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2018,106.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2019,110.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2020,105.9,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2021,112.7,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NL,2022,,c
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2008,91.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2009,86.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2010,85.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2011,88.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2012,92.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2013,94.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2014,97.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2016,102.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2017,105.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2018,108.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2019,111.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2020,110.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2021,112.0,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,NO,2022,117.1,p
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2008,106.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2009,111.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2010,114.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2011,123.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2012,125.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2013,113.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2014,105.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2016,98.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2017,98.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2018,104.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2019,108.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2020,108.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2021,108.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PL,2022,111.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2008,220.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2009,198.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2010,178.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2011,157.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2012,134.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2013,113.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2014,103.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2016,95.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2017,96.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2018,98.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2019,101.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2020,98.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2021,101.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,PT,2022,102.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2008,132.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2009,107.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2010,92.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2011,93.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2012,98.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2013,96.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2014,94.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2016,104.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2017,101.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2018,107.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2019,113.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2020,116.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2021,124.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,RO,2022,126.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2008,85.9,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2009,84.0,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2010,85.5,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2011,89.3,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2012,93.3,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2013,95.3,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2014,96.0,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2015,100.0,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2016,106.8,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2017,109.2,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2018,109.9,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2019,117.9,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2020,111.7,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2021,115.8,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SE,2022,123.0,e
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2008,96.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2009,97.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2010,98.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2011,98.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2012,96.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2013,97.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2014,98.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2016,94.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2017,93.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2018,91.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2019,91.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2020,93.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2021,95.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SI,2022,94.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2008,121.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2009,121.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2010,118.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2011,112.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2012,107.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2013,102.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2014,100.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2016,100.7,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2017,102.3,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2018,105.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2019,112.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2020,103.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2021,99.2,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,SK,2022,98.4,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2008,102.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2009,99.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2010,93.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2011,92.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2012,92.6,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2013,94.8,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2014,100.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2015,100.0,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2016,104.1,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2017,107.9,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2018,108.5,
ESTAT:STS_COLB_A(1.0),13/05/23 11:00:00,A,HOWK,F,NSA,I15,UK,2019,108.5,
