DATAFLOW,LAST UPDATE,freq,unit,asset10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,1995,25965.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,1996,26269.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,1997,25887.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,1998,26332.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,1999,26697.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2000,27890.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2001,27153.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2002,26124.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2003,27862.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2004,28937.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2005,29429.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2006,29989.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2007,31804.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2008,33494.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2009,31652.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2010,31004.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2011,32943.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2012,34621.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2013,34949.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2014,35780.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2015,36418.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2016,37227.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2017,39064.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2018,42484.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2019,45310.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2020,44886.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2021,50627.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,AT,2022,56394.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,1995,30638.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,1996,27507.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,1997,25056.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,1998,25561.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,1999,25535.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2000,28134.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2001,28983.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2002,30139.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2003,29165.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2004,30302.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2005,31979.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2006,31991.4,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2007,31135.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2008,33447.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2009,35859.0,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2010,40761.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2011,47850.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2012,50562.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2013,51346.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2014,53729.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2015,61834.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2016,60133.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2017,59484.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2018,57567.1,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2019,59603.8,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2020,61347.9,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CH,2021,60591.7,p
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,1995,1054.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,1996,1108.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,1997,1125.7,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,1998,1171.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,1999,1211.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2000,1253.3,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2001,1337.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2002,1467.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2003,1702.2,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2004,1958.5,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2005,2315.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2006,2814.8,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2007,3298.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2008,3578.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2009,2934.6,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2010,2801.9,
ESTAT:NAMA_10_AN6(1.0),01/06/23 23:00:00,A,CP_MEUR,N11KG,CY,2011,2388.8,
